INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
27530	≥…ƒÍ∆ﬂ≤ ª‘ø•	2753	75	9	0	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	27530
27531	±‰“Ï∆ﬂ≤ ª‘ø•	2753	75	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	925	1619	809	694	925	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	27530
27532	±‰“Ï∆ﬂ≤ ª‘ø•	2753	75	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	969	1697	848	727	969	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	27530
27533	±‰“Ï∆ﬂ≤ ª‘ø•	2753	75	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1013	1774	887	760	1013	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	27530
27534	±‰“Ï∆ﬂ≤ ª‘ø•	2753	75	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1057	1851	925	793	1057	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	27530
27535	±‰“Ï∆ﬂ≤ ª‘ø•	2753	75	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1102	1928	964	826	1102	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	27530
27536	±‰“Ï∆ﬂ≤ ª‘ø•	2753	75	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1146	2005	1002	859	1146	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	27530
27539	∆ﬂ≤ ª‘ø•±¶±¶	2753	75	9	0	1	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	881	1542	771	661	881	1255	1380	1443	1631	1882	100	250	450	150	50	1800000	27530
27540	≥…ƒÍ∆ﬂ≤ ª‘ø•	2754	85	9	0	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27541	±‰“Ï∆ﬂ≤ ª‘ø•	2754	85	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	952	1667	833	714	952	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27542	±‰“Ï∆ﬂ≤ ª‘ø•	2754	85	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	991	1735	867	743	991	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27543	±‰“Ï∆ﬂ≤ ª‘ø•	2754	85	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1031	1804	902	773	1031	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27544	±‰“Ï∆ﬂ≤ ª‘ø•	2754	85	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1070	1872	936	802	1070	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27545	±‰“Ï∆ﬂ≤ ª‘ø•	2754	85	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1109	1941	970	832	1109	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27546	±‰“Ï∆ﬂ≤ ª‘ø•	2754	85	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1148	2009	1004	861	1148	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27547	±‰“Ï∆ﬂ≤ ª‘ø•	2754	85	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1187	2078	1039	890	1187	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27549	∆ﬂ≤ ª‘ø•±¶±¶	2754	85	9	0	1	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	913	1598	799	685	913	1357	1492	1560	1764	2035	100	250	450	150	50	1800000	27540
27550	≥…ƒÍ∆ﬂ≤ ª‘ø•	2755	95	9	0	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27551	±‰“Ï∆ﬂ≤ ª‘ø•	2755	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	981	1718	859	736	981	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27552	±‰“Ï∆ﬂ≤ ª‘ø•	2755	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1017	1780	890	763	1017	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27553	±‰“Ï∆ﬂ≤ ª‘ø•	2755	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1052	1842	921	789	1052	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27554	±‰“Ï∆ﬂ≤ ª‘ø•	2755	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1088	1904	952	816	1088	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27555	±‰“Ï∆ﬂ≤ ª‘ø•	2755	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1123	1966	983	842	1123	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27556	±‰“Ï∆ﬂ≤ ª‘ø•	2755	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1159	2028	1014	869	1159	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27557	±‰“Ï∆ﬂ≤ ª‘ø•	2755	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1194	2090	1045	896	1194	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27558	±‰“Ï∆ﬂ≤ ª‘ø•	2755	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27559	∆ﬂ≤ ª‘ø•±¶±¶	2755	95	9	0	1	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	946	1656	828	709	946	1459	1604	1677	1896	2188	100	250	450	150	50	1800000	27550
27561	±‰“Ï∆ﬂ≤ ª‘ø•°§ËØ–«	2756	95	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1230	2153	1076	922	1230	1459	1604	1677	1896	2188	0	500	500	0	0	1800000	27550
27570	≥…ƒÍ’Úµ∫…Ò ﬁ	2757	5	9	0	0	1000	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	1800000	27570
27571	±‰“Ï’Úµ∫…Ò ﬁ	2757	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1510	1078	539	970	755	846	930	972	1099	1269	100	100	200	100	500	1800000	27570
27572	±‰“Ï’Úµ∫…Ò ﬁ	2757	5	9	1	0	1000	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1707	1219	609	1097	853	846	930	972	1099	1269	100	100	200	100	500	1800000	27570
27579	’Úµ∫…Ò ﬁ±¶±¶	2757	5	9	0	1	1000	10	694	300000	-1	-1	722	900000	661	250000	726	100000	654	50000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	1313	938	469	844	656	846	930	972	1099	1269	100	100	200	100	500	1800000	27570
27580	≥…ƒÍ’Úµ∫…Ò ﬁ	2758	45	9	0	0	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	1800000	27580
27581	±‰“Ï’Úµ∫…Ò ﬁ	2758	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1507	1076	538	969	753	948	1042	1090	1232	1422	100	100	200	100	500	1800000	27580
27582	±‰“Ï’Úµ∫…Ò ﬁ	2758	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1644	1174	587	1057	822	948	1042	1090	1232	1422	100	100	200	100	500	1800000	27580
27583	±‰“Ï’Úµ∫…Ò ﬁ	2758	45	9	1	0	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1781	1272	636	1145	890	948	1042	1090	1232	1422	100	100	200	100	500	1800000	27580
27589	’Úµ∫…Ò ﬁ±¶±¶	2758	45	9	0	1	1000	10	694	350000	-1	-1	722	900000	661	300000	726	150000	654	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1370	979	489	881	685	948	1042	1090	1232	1422	100	100	200	100	500	1800000	27580
27590	≥…ƒÍ’Úµ∫…Ò ﬁ	2759	55	9	0	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	27590
27591	±‰“Ï’Úµ∫…Ò ﬁ	2759	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1535	1096	548	986	767	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	27590
27592	±‰“Ï’Úµ∫…Ò ﬁ	2759	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1642	1173	586	1055	821	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	27590
27593	±‰“Ï’Úµ∫…Ò ﬁ	2759	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1749	1249	624	1124	874	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	27590
27594	±‰“Ï’Úµ∫…Ò ﬁ	2759	55	9	1	0	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1856	1326	663	1193	928	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	27590
27599	’Úµ∫…Ò ﬁ±¶±¶	2759	55	9	0	1	1000	10	694	400000	-1	-1	722	900000	661	350000	726	200000	654	150000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	1428	1020	510	918	714	1051	1156	1208	1366	1576	100	100	200	100	500	1800000	27590
27600	≥…ƒÍ’Úµ∫…Ò ﬁ	2760	65	9	0	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	27600
27601	±‰“Ï’Úµ∫…Ò ﬁ	2760	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1574	1124	562	1012	787	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	27600
27602	±‰“Ï’Úµ∫…Ò ﬁ	2760	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1663	1188	594	1069	831	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	27600
27603	±‰“Ï’Úµ∫…Ò ﬁ	2760	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1752	1251	625	1126	876	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	27600
27604	±‰“Ï’Úµ∫…Ò ﬁ	2760	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1841	1315	657	1184	920	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	27600
27605	±‰“Ï’Úµ∫…Ò ﬁ	2760	65	9	1	0	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1931	1379	689	1241	965	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	27600
27609	’Úµ∫…Ò ﬁ±¶±¶	2760	65	9	0	1	1000	10	694	450000	-1	-1	722	900000	661	400000	726	250000	654	200000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	87787	1485	1061	530	954	742	1153	1268	1325	1498	1729	100	100	200	100	500	1800000	27600
27610	≥…ƒÍ’Úµ∫…Ò ﬁ	2761	75	9	0	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	27610
27611	±‰“Ï’Úµ∫…Ò ﬁ	2761	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1619	1157	578	1041	809	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	27610
27612	±‰“Ï’Úµ∫…Ò ﬁ	2761	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1697	1212	606	1090	848	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	27610
27613	±‰“Ï’Úµ∫…Ò ﬁ	2761	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1774	1267	633	1140	887	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	27610
27614	±‰“Ï’Úµ∫…Ò ﬁ	2761	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1851	1322	661	1190	925	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	27610
27615	±‰“Ï’Úµ∫…Ò ﬁ	2761	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1928	1377	688	1239	964	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	27610
27616	±‰“Ï’Úµ∫…Ò ﬁ	2761	75	9	1	0	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	2005	1432	716	1289	1002	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	27610
27619	’Úµ∫…Ò ﬁ±¶±¶	2761	75	9	0	1	1000	10	694	500000	-1	-1	722	900000	661	450000	726	300000	654	250000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91379	1542	1102	551	991	771	1255	1380	1443	1631	1882	100	100	200	100	500	1800000	27610
27620	≥…ƒÍ’Úµ∫…Ò ﬁ	2762	85	9	0	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27621	±‰“Ï’Úµ∫…Ò ﬁ	2762	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1667	1190	595	1071	833	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27622	±‰“Ï’Úµ∫…Ò ﬁ	2762	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1735	1239	619	1115	867	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27623	±‰“Ï’Úµ∫…Ò ﬁ	2762	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1804	1288	644	1159	902	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27624	±‰“Ï’Úµ∫…Ò ﬁ	2762	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1872	1337	668	1203	936	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27625	±‰“Ï’Úµ∫…Ò ﬁ	2762	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1941	1386	693	1248	970	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27626	±‰“Ï’Úµ∫…Ò ﬁ	2762	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2009	1435	717	1292	1004	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27627	±‰“Ï’Úµ∫…Ò ﬁ	2762	85	9	1	0	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	2078	1484	742	1336	1039	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27629	’Úµ∫…Ò ﬁ±¶±¶	2762	85	9	0	1	1000	10	694	550000	-1	-1	722	900000	661	500000	726	350000	654	300000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	94971	1598	1142	571	1027	799	1357	1492	1560	1764	2035	100	100	200	100	500	1800000	27620
27630	≥…ƒÍ’Úµ∫…Ò ﬁ	2763	95	9	0	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1656	1183	591	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27631	±‰“Ï’Úµ∫…Ò ﬁ	2763	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1718	1227	613	1104	859	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27632	±‰“Ï’Úµ∫…Ò ﬁ	2763	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1780	1271	635	1144	890	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27633	±‰“Ï’Úµ∫…Ò ﬁ	2763	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1842	1316	658	1184	921	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27634	±‰“Ï’Úµ∫…Ò ﬁ	2763	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1904	1360	680	1224	952	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27635	±‰“Ï’Úµ∫…Ò ﬁ	2763	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1966	1404	702	1264	983	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27636	±‰“Ï’Úµ∫…Ò ﬁ	2763	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2028	1449	724	1304	1014	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27637	±‰“Ï’Úµ∫…Ò ﬁ	2763	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2090	1493	746	1344	1045	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27638	±‰“Ï’Úµ∫…Ò ﬁ	2763	95	9	1	0	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	2153	1537	768	1384	1076	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27639	’Úµ∫…Ò ﬁ±¶±¶	2763	95	9	0	1	1000	10	694	600000	-1	-1	722	900000	661	550000	726	400000	654	350000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	98563	1656	1183	591	1064	828	1459	1604	1677	1896	2188	100	100	200	100	500	1800000	27630
27640	≥…ƒÍΩ∑Ô∫Õ√˘	2764	5	9	0	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	750	1313	656	562	750	846	930	972	1099	1269	100	250	450	150	50	1800000	27640
27641	±‰“ÏΩ∑Ô∫Õ√˘	2764	5	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	862	1510	755	647	862	846	930	972	1099	1269	100	250	450	150	50	1800000	27640
27642	±‰“ÏΩ∑Ô∫Õ√˘	2764	5	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	975	1707	853	731	975	846	930	972	1099	1269	100	250	450	150	50	1800000	27640
27649	Ω∑Ô∫Õ√˘±¶±¶	2764	5	9	0	1	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	77012	750	1313	656	562	750	846	930	972	1099	1269	100	250	450	150	50	1800000	27640
27650	≥…ƒÍΩ∑Ô∫Õ√˘	2765	45	9	0	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	783	1370	685	587	783	948	1042	1090	1232	1422	100	250	450	150	50	1800000	27650
27651	±‰“ÏΩ∑Ô∫Õ√˘	2765	45	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	861	1507	753	646	861	948	1042	1090	1232	1422	100	250	450	150	50	1800000	27650
27652	±‰“ÏΩ∑Ô∫Õ√˘	2765	45	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	939	1644	822	704	939	948	1042	1090	1232	1422	100	250	450	150	50	1800000	27650
27653	±‰“ÏΩ∑Ô∫Õ√˘	2765	45	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	1018	1781	890	763	1018	948	1042	1090	1232	1422	100	250	450	150	50	1800000	27650
27659	Ω∑Ô∫Õ√˘±¶±¶	2765	45	9	0	1	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	80604	783	1370	685	587	783	948	1042	1090	1232	1422	100	250	450	150	50	1800000	27650
27660	≥…ƒÍΩ∑Ô∫Õ√˘	2766	55	9	0	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	816	1428	714	612	816	1051	1156	1208	1366	1576	100	250	450	150	50	1800000	27660
27661	±‰“ÏΩ∑Ô∫Õ√˘	2766	55	9	1	0	100	10	690	600000	-1	-1	658	900000	718	550000	728	400000	668	20000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	84195	877	1535	767	657	877	1051	1156	1208	1366	1576	100	250	450	150	50	1800000	27660
